month,dest,origin,average_seats,average_passengers
10,FSD,SDF,0,0
10,FSD,SFB,727.5,588
10,FSD,SGF,189,117
10,FSD,YNG,189,133
10,FSD,YYC,0,0
10,FSM,ATL,2900,2194
10,FSM,DFW,3227,2107.66666666667
10,FSM,MSP,50,0
10,FTW,ASE,13,1
10,FTW,CIA,14,2
10,FTW,CKB,179,167
10,FTW,CLL,9,9
10,FTW,MQY,186,149
10,FTW,PGO,13,8
10,FUK,GUM,1930,1316
10,FVQ,ANC,0,0
10,FVQ,ANI,18,9
10,FVQ,BET,18,5
10,FVQ,CKD,6,2
10,FWA,ATL,3313,2858.5
10,FWA,AZA,1620,1345
10,FWA,BMI,0,0
10,FWA,BRO,0,0
10,FWA,CLT,2020.5,1590
10,FWA,DCA,187,186
10,FWA,DFW,4100,3393
10,FWA,DTW,1565,1254.66666666667
10,FWA,IAH,50,0
10,FWA,MEM,0,0
10,FWA,MSP,1550,1250
10,FWA,ORD,2341.8,1904.2
10,FWA,PGD,3363,2580
10,FWA,PHL,1500,1262
10,FWA,PIE,1431,1206
10,FWA,PVD,0,0
10,FWA,SBN,0,0
10,FWA,SDF,0,0
10,FWA,SFB,1054.5,860.5
10,FWA,YIP,0,0
10,FWL,ANC,9,3
10,FXE,ASD,62.5,20.5
10,FXE,BS3,8,0
10,FXE,CCZ,234,115
10,FXE,FLL,24,0
10,FXE,SAQ,90,44
10,FXE,TZN,207,122
10,FYU,ARC,27,19
10,FYU,CIK,162,72
10,FYU,FAI,135,76.4285714285714
10,FYU,KBC,99,55
10,FYU,VEE,48,23.6666666666667
10,FYV,LEX,186,176
10,GA8,MQY,8,4
10,GAI,HPN,8,3
10,GAL,FAI,138.5,87.375
10,GAL,GAL,18,3
10,GAL,HSL,53,17.3333333333333
10,GAL,HUS,9,8
10,GAL,KAL,57,18.6666666666667
10,GAL,KYU,54.3333333333333,20
10,GAL,NUL,76.75,34
10,GAL,OME,38,38
10,GAL,RBY,56.6666666666667,22
10,GAL,SHX,9,7
10,GAM,OME,84.75,34.5
10,GAM,OTZ,19,18
10,GAM,SVA,86.6,45.8
10,GAM,TLA,9,9
10,GBH,FAI,116,55
10,GBH,GBH,18,3
10,GBH,PPC,7.5,0
10,GBH,SCC,9,0
10,GBR,HPN,8,1
10,GBR,ITH,8,2
10,GCC,BIL,50,0
10,GCC,DEN,3600,2752
10,GCC,SLC,50,0
10,GCK,DFW,1323,1009.5
10,GCK,ICT,0,0
10,GCK,LBL,0,0
10,GCK,OKC,44,28
10,GCM,ATL,2158,1948
10,GCM,CLT,1939,1774
10,GCM,DFW,1292,1160
10,GCM,FLL,2651.5,2275.5
10,GCM,IAH,341.5,301.5
10,GCM,JFK,892,713.333333333333
10,GCM,MIA,2277.28571428571,1752.28571428571
10,GCM,TPA,1398,768.5
10,GCN,1G4,0.5,0.5
10,GCN,BCE,0,0
10,GCN,BLD,531.333333333333,450.666666666667
10,GCN,DQS,0.5,0.5
10,GCN,GCN,2686.5,2423.5
10,GCN,PGA,38,9
10,GDL,ANC,0,0
10,GDL,ATL,1691,1484.66666666667
10,GDL,AUS,0,0
10,GDL,CLT,541,352
10,GDL,CVG,0,0
10,GDL,DEN,1167,1007
10,GDL,DFW,2240.4,1968.6
10,GDL,FAT,2371,2220.25
10,GDL,IAH,2554.83333333333,2224.33333333333
10,GDL,JFK,1177,1004
10,GDL,LAS,2399.25,1936.5
10,GDL,LAX,4296.81818181818,3913
10,GDL,LNK,102,73
10,GDL,MCO,533,434
10,GDL,MDW,1619,1217
10,GDL,MEM,0,0
10,GDL,MIA,799.5,546
10,GDL,OAK,2796,2227
10,GDL,ONT,1844.66666666667,1476.66666666667
10,GDL,ORD,2624.8,2303.2
10,GDL,PDX,2366,2107.5
10,GDL,PHX,2718.5,1965.5
10,GDL,RNO,836.666666666667,649.333333333333
10,GDL,SAT,912,569.166666666667
10,GDL,SDF,0,0
10,GDL,SEA,1381,1285.66666666667
10,GDL,SFO,4743,4120.5
10,GDL,SJC,2446.4,2105
10,GDL,SLC,3069,2682
10,GDL,SMF,3718.33333333333,3348.33333333333
10,GDV,BIL,540,162
10,GEG,AUS,178,171
10,GEG,BOI,4704.5,4049
10,GEG,DEN,2062.88888888889,1763.55555555556
10,GEG,DFW,3968,3448
10,GEG,DTW,180,140
10,GEG,EAT,0,0
10,GEG,EWR,169,66
10,GEG,FAR,0,0
10,GEG,FCA,0,0
10,GEG,IAD,189,158
10,GEG,IFP,189,173
10,GEG,LAS,2231.2,1878.6
10,GEG,LAX,2280,2000
10,GEG,LWS,0,0
10,GEG,MEM,0,0
10,GEG,MSP,2986.25,2767
10,GEG,MWH,0,0
10,GEG,OAK,2998,2235
10,GEG,ONT,0,0
10,GEG,ORD,1255,908.75
10,GEG,PDT,0,0
10,GEG,PDX,6688,4726.66666666667
10,GEG,PHX,2693.6,2246.8
10,GEG,PSC,0,0
10,GEG,RDU,160,149
10,GEG,SAN,2363.33333333333,1670
10,GEG,SBA,30,0
10,GEG,SDF,0,0
10,GEG,SEA,7462.7,5816.4
10,GEG,SFO,1269.33333333333,983.333333333333
10,GEG,SJC,1287,926
10,GEG,SLC,3520.75,2783
10,GEG,SMF,1583.33333333333,1444.33333333333
10,GEG,YKM,0,0
10,GEO,JFK,6750,5066
10,GEO,MIA,960,843.833333333333
10,GFK,AZA,706.5,428
10,GFK,BZN,156,139
10,GFK,IFP,189,173
10,GFK,LAS,1404,1202
10,GFK,MSP,3092.66666666667,2487.33333333333
10,GFK,SMF,189,116
10,GGE,SBA,8,2
10,GGG,CID,76,49
10,GGG,DFW,1760,1180
10,GGG,LIT,76,71
10,GGG,MEM,44,18
10,GGG,ORD,160,151
10,GGT,ATL,614.5,451
10,GGT,CLT,304,232
10,GGT,FLL,275.5,157.75
10,GGT,MIA,2204,1921
10,GGW,BIL,549,323
10,GGW,GTF,0,0
10,GHB,FLL,234,141
10,GHC,FLL,112,58.5
10,GHC,FXE,16,14
10,GIG,ATL,2471.66666666667,2149.66666666667
10,GIG,IAH,3408,2882.5
10,GIG,MIA,2176,2072.5
10,GJT,AZA,808.5,415
10,GJT,BHM,70,59
10,GJT,BOI,0,0
10,GJT,COS,0,0
10,GJT,DEN,1399.33333333333,1167.33333333333
10,GJT,DFW,2173,1601
10,GJT,LAS,1404,1091
10,GJT,LAX,70,47
10,GJT,LBB,76,54
10,GJT,MEM,0,0
10,GJT,ORD,210,156
10,GJT,PHX,6365,4457
10,GJT,SLC,1581.66666666667,1230.33333333333
10,GKN,DQL,63,3
10,GKN,GKN,6,2
10,GKN,MTX,6,1
10,GLA,EWR,507,446
10,GLA,MCO,5460,4582
10,GLA,SFB,1500,1482
10,GLH,ATL,192,128
10,GLH,DFW,416,253
10,GLH,GLH,8,6
10,GLR,GRR,0,0
10,GLV,ELI,69,30.75
10,GLV,KKA,18,11.5
10,GLV,OME,41.3,15.9
10,GLV,SKK,9,0
10,GLV,UNK,9,0
10,GLV,WBB,9,0
10,GLV,WMO,40.25,21.5
10,GND,JFK,1725,1589.5
10,GND,MIA,3840,3672
10,GNU,BET,37,7.125
10,GNU,EEK,5.25,0.5
10,GNU,KWN,13.75,3.25
10,GNU,PTU,15.25,5.5
10,GNV,ATL,2216.42857142857,1990.42857142857
10,GNV,BTR,180,171
10,GNV,CAE,180,165
10,GNV,CLT,4146.5,3599
10,GNV,DFW,1359,1103.5
10,GNV,GPT,189,137
10,GNV,JAX,65,45
10,GNV,MIA,2700,2130
10,GNV,MLB,189,2
10,GNV,OCF,180,0
10,GNV,VLD,50,46
10,GON,CLE,9,5
10,GON,IAD,14,11
10,GON,MQY,8,3
10,GON,TEB,8,0
10,GOT,PDK,12,3
10,GPT,ALB,189,162
10,GPT,ATL,3367.25,2909
10,GPT,AUS,726,308.5
10,GPT,BDL,189,165
10,GPT,BNA,189,150
10,GPT,BTR,76,73
10,GPT,BWI,129,115
10,GPT,CAE,159,136.5
10,GPT,CAK,189,168
10,GPT,CLE,189,163
10,GPT,CLT,1937.66666666667,1432.33333333333
10,GPT,CMH,189,149
10,GPT,CRP,189,170
10,GPT,CVG,129,116
10,GPT,DAB,189,167
10,GPT,DCA,189,166
10,GPT,DFW,1559.25,1107.75
10,GPT,DTW,258,239
10,GPT,FLL,159,94.5
10,GPT,GNV,189,137
10,GPT,GRB,189,164
10,GPT,GSO,129,103
10,GPT,HOU,159,130
10,GPT,HPN,129,107
10,GPT,IAH,4550,3575
10,GPT,JAN,65,22
10,GPT,JAX,189,156
10,GPT,LAN,129,118
10,GPT,MAF,129,111
10,GPT,MCN,189,157
10,GPT,MFE,189,169
10,GPT,MKE,189,157
10,GPT,MKG,189,130
10,GPT,MLB,189,169
10,GPT,MSN,129,107
10,GPT,MSP,945,558
10,GPT,OKC,129,118
10,GPT,ORF,129,109
10,GPT,PBI,129,120
10,GPT,PHL,189,101
10,GPT,PIE,889.5,692
10,GPT,PIT,189,163
10,GPT,PVD,129,116
10,GPT,RDU,189,162
10,GPT,RFD,189,168
10,GPT,RSW,726,339
10,GPT,SAT,159,140.5
10,GPT,SAV,189,134
10,GPT,SDF,129,120
10,GPT,SFB,367.5,266
10,GPT,SRQ,129,120
10,GPT,STL,189,164
10,GPT,TYS,50,0
10,GRB,AEX,180,117
10,GRB,ATL,2078,1776
10,GRB,BWI,186,184
10,GRB,DEN,1023.33333333333,752.333333333333
10,GRB,DFW,116,84
10,GRB,DTW,1326.66666666667,1088.33333333333
10,GRB,IFP,189,177
10,GRB,MKC,114.5,84.5
10,GRB,MSP,1763.6,1353.2
10,GRB,OAK,278,158
10,GRB,OMA,189,178
10,GRB,ORD,1406.16666666667,1038.83333333333
10,GRB,SFO,128,123
10,GRB,YUL,65,60
10,GRI,AZA,804,717.5
10,GRI,BWI,186,162
10,GRI,DFW,1640,1337
10,GRI,IFP,189,121
10,GRI,LAS,1404,1128
10,GRI,LBF,0,0
10,GRI,OMA,0,0
10,GRK,BHM,79,57
10,GRK,BTR,65,44
10,GRK,CHS,76,74
10,GRK,DFW,4070,3063.33333333333
10,GRK,DRO,79,61
10,GRK,DSM,128,126
10,GRK,ELP,152,115
10,GRK,HLN,156,102
10,GRK,IAH,2950,2305
10,GRK,ICT,79,62
10,GRK,LBB,76,72
10,GRK,MOB,79,11
10,GRK,MSP,186,38
10,GRK,PIB,50,24
10,GRR,ATL,7593.66666666667,6215.33333333333
10,GRR,AZA,2352,2011
10,GRR,BNA,1620,1205
10,GRR,BOS,0,0
10,GRR,BWI,2568.5,1952
10,GRR,CIU,0,0
10,GRR,CLT,3298.5,2700
10,GRR,DCA,2900,2394
10,GRR,DEN,1945.77777777778,1658
10,GRR,DFW,4474,3549.5
10,GRR,DTW,2735,2408.5
10,GRR,EWR,1536.5,1152.5
10,GRR,FAB,14,4
10,GRR,IAD,775,655
10,GRR,IAH,840,598
10,GRR,IFP,378,344
10,GRR,IND,0,0
10,GRR,JAX,1452,845
10,GRR,LAS,1608,1348.5
10,GRR,LGA,5395,3980
10,GRR,MCO,1026,953
10,GRR,MDW,6420,4777.5
10,GRR,MEM,0,0
10,GRR,MSP,3393.2,2764.8
10,GRR,MSY,1626,836
10,GRR,ORD,1609.83333333333,1223.83333333333
10,GRR,PGD,2166,1633
10,GRR,PHL,2193,1351.5
10,GRR,PIE,3786,3074
10,GRR,PLN,0,0
10,GRR,SAV,1440,1021
10,GRR,SFB,2607,2139
10,GRR,SRQ,1440,1172
10,GRR,STL,50,0
10,GRR,TVC,0,0
10,GRR,YIP,0,0
10,GRU,ATL,9052,7996
10,GRU,BOS,4862,4433
10,GRU,DFW,9424,8109
10,GRU,EWR,8462,7883
10,GRU,IAD,6634,5647
10,GRU,IAH,6634,6059
10,GRU,JFK,4509.83333333333,4055
10,GRU,LAX,5112,4737
10,GRU,MCO,5375.5,4816.5
10,GRU,MIA,8127.8,7197.4
10,GRU,ORD,8463,7501
10,GSO,ABE,0,0
10,GSO,ATL,12468.3333333333,10309
10,GSO,BNA,39.5,37
10,GSO,BWG,177,151
10,GSO,CAE,0,0
10,GSO,CLT,3264.5,2602.33333333333
10,GSO,CVG,0,0
10,GSO,DCA,2037.5,1350.5
10,GSO,DFW,3705.5,3109.5
10,GSO,DTW,3030,2281
10,GSO,EWR,2083.33333333333,1660.33333333333
10,GSO,FLL,1305,800
10,GSO,FNT,44,42
10,GSO,GPT,129,103
10,GSO,GSP,0,0
10,GSO,IAD,1600,1247.66666666667
10,GSO,IAH,210,164
10,GSO,ILG,173,133
10,GSO,IND,50,18
10,GSO,JAX,0,0
10,GSO,LAF,0,0
10,GSO,LGA,2304.33333333333,1613.83333333333
10,GSO,MCO,870,737.5
10,GSO,MEM,0,0
10,GSO,MIA,1353.66666666667,921.666666666667
10,GSO,MSP,0,0
10,GSO,ORD,1148,919.75
10,GSO,PHL,1662,1250.5
10,GSO,PIE,1416,1237
10,GSO,PSM,186,122
10,GSO,PVD,186,123
10,GSO,RIC,0,0
10,GSO,ROA,0,0
10,GSO,RSW,0,0
10,GSO,SBY,50,35
10,GSO,SDF,94.5,73.5
10,GSO,SFB,762,604.5
10,GSO,STL,172,140
10,GSO,TLH,172,133
10,GSO,TPA,652.5,506.5
10,GSP,ATL,8507.5,7049.83333333333
10,GSP,AUS,0,0
10,GSP,BED,189,165
10,GSP,BOS,76,55
10,GSP,CLT,6497.66666666667,5448
10,GSP,CMH,50,35
10,GSP,DCA,1530,1284.33333333333
10,GSP,DEN,722,662.833333333333
10,GSP,DFW,5248,4132
10,GSP,DTW,1532.2,1268.8
10,GSP,EWR,1115.5,962.25
10,GSP,FLL,1416,1054
10,GSP,GSO,0,0
10,GSP,HHN,0,0
10,GSP,HOU,175,173
10,GSP,IAD,971.333333333333,810.833333333333
10,GSP,IAH,2315,1959.5
10,GSP,IND,0,0
10,GSP,LAS,738,584.5
10,GSP,LGA,2801,2115.5
10,GSP,LRD,0,0
10,GSP,MCO,537.666666666667,407
10,GSP,MEM,0,0
10,GSP,MFE,0,0
10,GSP,MIA,3100,2221
10,GSP,MSP,199,0
10,GSP,ORD,846.333333333333,692.083333333333
10,GSP,PHL,2876.5,2249
10,GSP,PIE,1077,834
10,GSP,PWM,50,0
10,GSP,SDF,66.3333333333333,63.3333333333333
10,GSP,SFB,1383,1108.5
10,GSP,TLH,189,173
10,GSP,YIP,0,0
10,GSP,YXU,0,0
10,GSP,YYZ,10,2
10,GST,HNH,18,7
10,GST,JNU,110.166666666667,45.3333333333333
10,GTF,AZA,754.5,574.5
10,GTF,BIL,0,0
10,GTF,BZN,0,0
10,GTF,DEN,2250,1876.5
10,GTF,FCA,0,0
10,GTF,GGW,0,0
10,GTF,IFP,189,104
10,GTF,LAS,1248,1077
10,GTF,MEM,0,0
10,GTF,MSO,0,0
10,GTF,MSP,2356,1945
10,GTF,SEA,1824,1311.5
10,GTF,SLC,1524,1052
10,GTF,YYC,0,0
10,GTR,ATL,5600,4819
10,GTR,BTR,179,160
10,GTR,CLL,175,145
10,GTR,DTW,50,0
10,GTR,TYS,175,142
10,GUA,ATL,6167,5714
10,GUA,DFW,5452,4898
10,GUA,EWR,664,603
10,GUA,FLL,1345,1139.66666666667
10,GUA,IAH,4284.66666666667,3877.33333333333
10,GUA,LAX,2635,2394
10,GUA,MCO,2465,1765
10,GUA,MIA,1163.11111111111,1086.11111111111
10,GUC,DEN,1600,954
10,GUM,ANC,0,0
10,GUM,FUK,1930,1314
10,GUM,HAN,218,49
10,GUM,HKG,461,214.5
10,GUM,HNL,2300.4,1451.6
10,GUM,ICN,7242,5713.5
10,GUM,KIX,1967,1156.5
10,GUM,MAJ,0,0
10,GUM,MNL,3572,2458
10,GUM,NGO,3867,2764.5
10,GUM,NRT,8848.5,6837.75
10,GUM,PNI,0,0
10,GUM,PUS,3638.33333333333,2658.33333333333
10,GUM,ROP,127.2,52.4
10,GUM,ROR,1320.66666666667,660
10,GUM,SPN,1613.5,1045.25
10,GUM,TIQ,24,14
10,GUM,TKK,1643,1116.5
10,GUM,TPE,3343,2160
10,GUM,YAP,484.666666666667,201.333333333333
10,GUP,ABQ,0,0
10,GUP,FMN,0,0
10,GVA,BED,11,3
10,GVA,EWR,3323,2256
10,GVA,IAD,3009,1595
10,GVA,JFK,7316,5512
10,GVQ,BVY,8,3
10,GVQ,TEB,8,8
10,GYD,IAH,0,0
10,GYD,JFK,1680,603
10,GYD,ORD,0,0
10,GYE,FLL,3918.33333333333,2774
10,GYE,JFK,7378,6238
10,GYE,MIA,2928.5,2430.25
10,GYY,CHA,0,0
10,GYY,MCI,0,0
10,GYY,TOL,0,0
10,GYY,YIP,0,0
10,HAO,BRG,8,2
10,HAV,ATL,2280,1671
10,HAV,BOS,600,185
10,HAV,EWR,2280,1664
10,HAV,FLL,8292.33333333333,3690
10,HAV,IAH,1358,844.5
10,HAV,JFK,1600,940
10,HAV,MCO,1700,946.5
10,HAV,MIA,13180.6666666667,7361.66666666667
10,HAV,RSW,76,50
10,HAV,TPA,5005,3549
10,HCR,ANI,65,21.8
10,HCR,ANV,20.1666666666667,6.5
10,HCR,BET,6,2
10,HCR,KGX,15,6.5
10,HCR,KLG,1,1
10,HCR,SHX,11,2.75
10,HCR,UNK,9,0
10,HDN,CPR,0,0
10,HDN,DEN,2800,1921
10,HDN,MLI,50,0
10,HDN,OAK,9,6
10,HDN,SNA,9,2
10,HEL,JFK,8803,7688
10,HEL,LAX,4353,2706
10,HEL,MIA,578,297
10,HEL,ORD,5913,3838
10,HEL,SFO,3182,2036
10,HFE,ANC,0,0
10,HGH,ANC,0,0
10,HGH,LAX,4303,2165
10,HGH,SPN,2259,1372
10,HGR,BWI,432,117
10,HGR,PIT,180,108
10,HGR,SFB,840,727.5
10,HHH,ATL,3209,2223.5
10,HHH,CLT,7068,5480
10,HHN,DQK,0,0
10,HHN,GSP,0,0
10,HHN,ORD,0,0
10,HHR,BUR,8.5,0
10,HHR,CXL,9,8
10,HHR,HII,8,3
10,HHR,LAS,8.5,3
10,HHR,NV6,8,3
10,HHR,OAK,16.5,5
10,HHR,OTH,9,8
10,HHR,PHX,90,21
10,HHR,PUB,9,7
10,HHR,SAC,9,9
10,HHR,SBA,28.5,9
10,HHR,SQL,256,127
10,HHR,TUS,9,1
10,HIB,IFP,189,178
10,HIB,MSP,2700,1397
10,HII,HHR,8,3
10,HII,PHX,0,0
10,HIO,BGR,18,0
10,HIO,FSD,0,0
10,HIO,HOU,9,1
10,HIO,MFR,9,0
10,HKB,FAI,24,10
10,HKB,TKJ,20,8
10,HKG,ANC,1.07692307692308,0.153846153846154
10,HKG,BOS,8820,7028
10,HKG,DFW,9120,7765
10,HKG,EWR,6112,4871.33333333333
10,HKG,GUM,230.5,191.25
10,HKG,HNL,0,0
10,HKG,IAD,5344,3517
10,HKG,JFK,13083,10919
10,HKG,LAX,13384,12198
10,HKG,ORD,4263,3335.5
10,HKG,SEA,7000,5490
10,HKG,SFO,10070.8,7734.2
10,HKG,SPN,293.5,207.5
